address,avgPric,branchName,distance,latitude,longitude,shop_id,shop_name,style,tLogo 
福建省福州市晋安区岳峰镇竹屿路6号东二环泰禾广场商业中心22号楼第伍层编号L516、L517商铺,,福州泰禾广场店,4376,26.090526,119.336521,97889,西贝莜面村,西北菜,http://img1.mwfile.cn/Files/201501/2215/1421913156239.jpg?ID=276576
浦上大道198号爱琴海购物公园F6,,爱琴海店,4103,26.040944,119.279421,184088,诱货,其他美食,http://img1.mwfile.cn/webpic/201708/2615/59a122a01aff9.jpg
福建省福州市仓山区爱琴海购物广场,,爱琴海店,4082,26.041157,119.279413,255641,酵不二酸菜活鱼研究所,美食,https://m.mwfile.cn/mm1013/image/20180720/105718_3a47c832f7.jpg!/fwfh/240x180
福建省福州市仓山区金山街道浦上大道198号爱琴海购物公园内,,爱琴海店,4148,26.040349,119.279802,277005,牛太郎自助烤肉,烧烤,https://m.mwfile.cn/mm1013/image/20180928/121009_6256b38a30.jpg!/fwfh/240x180
福建省福州市晋安区岳峰镇竹屿路6号,,东二环泰禾广场,4233,26.091783523559563,119.33426666259766,314522,醉得意,本帮菜,https://m.mwfile.cn/mm1013/image/20180523/093758_709099588e.jpg!/fwfh/240x180
晋安区东二环泰禾,,东二环泰禾店,4130,26.0893592834,119.3343963623,97173,大丰收李家,小吃快餐,http://img1.mwfile.cn/Files/201511/2010/1447987150626.jpg?ID=1459767
福建省福州市仓山区六一南路111号,,桥南门店,4248,26.043835,119.321849,245842,蜀都丰水煮活鱼,川菜/家常菜,http://img3.mwfile.cn/oa/upload/201710/2220/59ec88ff078ba.jpg
晋安区东二环泰禾广场水秀广场2楼,,东泰禾店,4292,26.090778,119.33547,213952,蒋先森餐厅,私房菜,https://m.mwfile.cn/mm1013/image/20180323/134159_f0b94640a1.jpg
晋安区东二环泰禾广场5F,,东二环泰禾店,4292,26.090256,119.335728,168272,那一家,私房菜,http://img3.mwfile.cn/oa/upload/201606/2817/57724889acd76.jpg
福州市东二环泰禾广场星光大道15号楼113-115店面,,泰禾广场店,4331,26.091454,119.33554,183642,江渔儿酸菜鱼,酸菜鱼,http://img3.mwfile.cn/oa/upload/201708/1111/598d2913b4226.jpg
福州市仓山区浦上大道爱琴海购物广场六楼,,爱琴海店,4118,26.040721,119.279611,172745,蛙来哒,创意菜,http://img1.mwfile.cn/Files/201603/1610/1458095645199.jpg?ID=1828243
晋安区东二环泰禾广场五楼L502室,,东二环泰禾店,4355,26.090071,119.33651,171541,桂小厨,中餐,https://m.mwfile.cn/mm1003/image/20181205/175348_b7e105c93b.jpg
晋安区连江北路与化工路交汇处东二环泰禾广场5F,,东二环泰禾店,4367,26.090546,119.336407,184587,蒲烧屋,日本料理,http://img3.mwfile.cn/oa/upload/201708/1717/599567cc0c5fb.jpg
"福建省福州市仓山区建新镇闽江大道81号旭辉花园商业楼一层18店面,二层18店面",,金山店,4356,26.07022719973246,119.25313780064212,294879,蜀都丰.手工水煮活鱼,川湘菜,http://img3.mwfile.cn/oa/upload/201710/2220/59ec88fead36e.jpg!/fwfh/240x180
晋安区东二环泰禾广场购物中心6楼L605,,东二环泰禾店,4415,26.091037,119.336683,97532,博多一豚轩,日本料理,http://img1.mwfile.cn/Files/201512/2810/1451268314372.jpg?ID=1602068
化工路东二环泰禾广场16号F111-112号,,东二环泰禾店,4284,26.091409,119.335045,119835,GoldenOlivesgr希腊餐厅,美食,https://m.mwfile.cn/mm1006/image/20180711/151053_9a96bfa9cf.jpg!/fwfh/240x180
泰禾广场购物中心5楼L508-1,,东二环泰禾店,4422,26.091082,119.336743,152376,红运火锅小栈,四川火锅,http://img1.mwfile.cn/Files/201508/2616/1440577284707.jpg?ID=1120261
福州市仓山万达广场B区(福州市仓山区),,仓山万达店,4753,26.03624578382546,119.27529170789005,305090,胡桃里音乐酒馆福州,川湘菜,http://img3.mwfile.cn/oa/upload/201710/1010/59dc329947296.jpg!/fwfh/240x180
福州市晋安区东二环泰禾广场商业中心22号楼第六层,,东二环泰禾店,4424,26.09093,119.33684,97502,越城记黑鱼煲,鱼火锅,http://img1.mwfile.cn/Files/201506/0810/1433731258635.jpg?ID=811035
福州市仓山万达广场B2区(亭头路253号),,万达店,4677,26.03724746793266,119.27476930013253,309515,湘薰,川湘菜,https://m.mwfile.cn/mm1013/image/20190108/181614_8fb0f11350.jpg!/fwfh/240x180
福州市晋安区竹屿路6号东二环泰禾广场21号楼B112B113号铺,,泰禾广场店,4406,26.091284,119.336456,86979,探鱼,烤鱼,http://img1.mwfile.cn/Files/201410/1209/1413077506621.jpg?ID=67749
晋安区东二环泰禾广场L512,,东二环泰禾店,4424,26.090808,119.336901,97489,表妹靓点餐厅,粤菜,http://img1.mwfile.cn/Files/201508/2110/1440122855454.jpg?ID=1096036
东二环泰禾广场泰禾商业中心6层L608店,,东二环泰禾店,4420,26.091254,119.336635,97536,浅寻日式料理,日本料理,http://img1.mwfile.cn/Files/201505/0818/1431081580739.jpg?ID=678849
福州市仓山万达广场SOHO区(福州市仓山区),,仓山万达店,4714,26.037003,119.274496,299968,成喜屋,日料,https://m.mwfile.cn/mm1013/image/20181211/103348_63fcd97df3.jpg!/fwfh/240x180
仓山区仓山万达金街5号门旁,,万达店,4733,26.036758,119.274605,151509,小龙坎老火锅,四川火锅,http://img3.mwfile.cn/oa/upload/201610/0816/57f8b517c9598.jpg
仓山区仓山万达金街A1-A4-298,,仓山万达店,4750,26.036748,119.274253,152239,四方桌,客家菜,http://img1.mwfile.cn/Files/201509/2317/1442999739619.jpg?ID=1268344
福州市仓山区浦上大道274号仓山万达广场,,仓山万达店,4858,26.0357818186,119.2739745514,151256,大丰收脆鱼,美食,http://img3.mwfile.cn/oa/upload/201612/0515/58451c9a4f094.jpg
仓山区浦上大道万达广场,,仓山万达店,4858,26.0357818185,119.2739745514,119658,大丰收潮牛,火锅,http://img3.mwfile.cn/oa/upload/201606/2411/576cabe32b5d9.jpg
福州市台江区台江万达3楼,,台江万达店,5194,26.052861,119.342576,242411,四道菜,日本料理,http://img1.mwfile.cn/Files/201509/1515/1442303602200.jpg?ID=1232111
福州台江区台江区台江金街鳌峰路8号,,金融万达店,5223,26.052636,119.342767,260810,胖哥俩肉蟹煲,海鲜,https://m.mwfile.cn/mm1013/image/20171204/153621_4e2d792df1.jpg
福州市台江区台江万达金街1F-164店,,台江万达店,5205,26.05173,119.34202,263556,哈哈碳都,美食,http://img3.mwfile.cn/oa/upload/201612/2519/585fb127d5ae4.jpg
台江区台江金融街万达广场3楼扶梯口,,台江万达店,5200,26.0533,119.34289,181647,云味四季,云贵菜,http://img1.mwfile.cn/Files/201512/2810/1451269028236.jpg?ID=1602156
仓山区浦上大道276号仓山万达广场室内步行街3楼,,仓山万达店,4783,26.036017,119.275112,47453,越城记黑鱼煲,鱼火锅,http://img1.mwfile.cn/Files/201506/0810/1433731258635.jpg?ID=811035
仓山区浦上大道276号仓山万达广场室内步行街三层3-19,,仓山万达店,4819,26.036244,119.273846,112563,东方红,湘菜,https://m.mwfile.cn/mm1003/image/20180114/151414_ea692efe56.jpg
仓山区仓山万达广场室内步行街1号门入口上3楼,,仓山万达店,4771,26.036165,119.275051,66087,凡塔斯,牛排,https://m.mwfile.cn/mm1013/image/20180928/142606_7f6a16e4c7.jpg
福建省福州市鼓楼区南街街道八一七北路110号三坊七巷南街商业中心A区第3层C1-301店,,东百中心店,6647,26.132642,119.311976,279008,鲜猫海鲜饭,创意菜,https://m.mwfile.cn/mm1003/image/20181025/133254_f78680b1df.jpg
坂中路五四北泰禾广场6楼中影对面,,宁德万达店,7750,26.139082,119.325706,218875,四道菜,其他美食,https://m.mwfile.cn/mm1013/image/20180415/133102_83c60e1eb7.jpg
秀峰路188号五四北泰禾广场6层,,五四北泰禾广场店,7783,26.139554,119.325269,151737,蛙舍·海鲜牛蛙,香锅,https://m.mwfile.cn/mm1006/image/20181228/103006_e2ec5582eb.jpg!/fwfh/240x180
福州市晋安区五四北秀峰路与坂中路交汇处,,秀峰路店,7824,26.1403612063,119.3240842206,168792,大丰收脆鱼,鱼火锅,http://img3.mwfile.cn/oa/upload/201612/0515/58451c9a4f094.jpg
福建省福州市闽侯县新上街38号,,闽侯甘蔗店,9251,26.07465934753418,119.2038726806641,297729,大丰收厦门,其他美食,https://m.mwfile.cn/mm1013/image/20180615/110652_ab24679994.jpg!/fwfh/240x180
福建省福州市闽候县正荣财富中心1号楼2号门旁,,正荣财富中心店,10014,26.017936,119.218501,168307,醉得意,其它美食,http://img1.mwfile.cn/Files/201511/1710/1447726455784.jpg?ID=1453003
福州其他地区清昌大道福清万达广场3F.30129B,,福清万达店,40361,25.71469,119.349632,183341,蓝海一家时尚自助餐厅,自助餐,http://img3.mwfile.cn/oa/upload/201708/0911/598a84a5278c4.jpg
福建省福州市长乐市十洋国际城4楼,,十洋店,25481,25.95734892066881,119.51564759016038,283694,斯牧柠,西餐,https://m.mwfile.cn/mm1013/image/20181022/155527_0d1b9d613d.jpg!/fwfh/240x180
万达广场B1区3楼,,万达店,40320,25.715104,119.349943,208340,食为记,私房菜,http://img3.mwfile.cn/oa/upload/201703/0115/58b67459190ab.png
福建省福州市连江县凤城镇金安西路2号，龙芝商业广场一层,,龙芝新华都店,28911,26.21148,119.54268,152461,醉得意,福州菜/家常菜,http://img1.mwfile.cn/Files/201511/1710/1447726455784.jpg?ID=1453003
清涛街侨荣城北门7号楼107-79店面,,侨荣店,40301,25.714847,119.346265,198735,福合埠牛肉,其他美食,https://m.mwfile.cn/mm1013/image/20171126/161934_7319a66bc1.jpg
福清市龙田镇融鼎新天地2号楼1-6店,,新天地店,54312,25.605673,119.448724,151088,醉逍肴,闽菜,http://img3.mwfile.cn/oa/upload/201703/0820/58bfffb14e9d0.jpg
郑和中路1号十洋国际城4层4F02,,十洋国际城店,25487,25.95758,119.51587,101415,小猪猪,中餐,http://img1.mwfile.cn/Files/201410/1303/1413143078450.jpg?ID=107978
闽侯县甘蔗镇横街38号二楼,,甘蔗世贸店,17690,26.148551,119.139681,168675,醉得意,福州菜/家常菜,http://img1.mwfile.cn/Files/201511/1710/1447726455784.jpg?ID=1453003
马祖东路2号,,连江店,115364,26.885333,120.019636,230979,鸿和味道川味火锅,四川火锅,http://img3.mwfile.cn/oa/upload/201708/1813/5996783867d4d.jpg!/fwfh/240x180
福建省福州市闽侯县横街与昙石山大道交汇处(县交巡警大队正对面),,万家店,17648,26.145641,119.13849,300601,海底诱惑重庆老火锅福州,火锅,https://m.mwfile.cn/mm1013/image/20171222/114740_63a018efc9.jpg!/fwfh/240x180
郑和中路十洋国际城商务广场4楼9号店,,长乐店,25468,25.95781,119.5158,283805,黄鹤楼,川湘菜,https://m.mwfile.cn/mm1013/image/20181022/193943_bdc59148f8.jpg!/fwfh/240x180
福州市长乐樟港安平广场,,安平广场店,24346,25.9605,119.5045,170045,醉得意,美食,http://img1.mwfile.cn/Files/201511/1710/1447726455784.jpg?ID=1453003
闽侯县上街镇新保路18号正荣财富中心3F,,正荣财富中心店,9969,26.018547,119.218527,146659,越城记黑鱼煲,鱼火锅,http://img1.mwfile.cn/Files/201506/0810/1433731258635.jpg?ID=811035
福清市音西元洪路福清商展中心前东侧一层角楼圣杰士阳光餐厅,,沃尔玛店,39584,25.7257704297,119.3759669838,318017,圣杰士,西餐,https://m.mwfile.cn/mm1013/image/20190131/144530_1c740ed916.jpg!/fwfh/240x180
福州市长乐区郑和小区6号楼6、7店,,长乐店,25020,25.9585045516,119.5110341381,208428,蜀都丰,其他美食,https://m.mwfile.cn/mm1013/image/20180123/093508_be7d093405.jpg
凤城镇丹凤东路41号万星广场A区2号楼第四层2413,,万星广场店,29536,26.21148,119.55001,240242,锅先生,美食,https://m.mwfile.cn/mm1013/image/20180620/101951_6e62e38cdc.jpg!/fwfh/240x180
福清市裕荣汇4楼（两馆一中心后面）,,福清店,39721,25.72077,119.35182,84532,蜜思牛自助美食工场,自助餐,http://img1.mwfile.cn/Files/201512/1110/1449802278686.jpg?ID=1527892
长乐市河下街奎桥花园站,,奎桥店,25661,25.9569102276,119.5174474379,120329,醉得意,美食,http://img1.mwfile.cn/Files/201511/1710/1447726455784.jpg?ID=1453003
福安市新华中路143号,,福安新华店,118486,27.0930239873,119.6466668821,245347,蜀都丰·手工水煮活鱼,美食,http://img3.mwfile.cn/oa/upload/201710/2220/59ec88d7cab6f.jpg
福建省福州市福清市清昌大道105号,,福清万达店,40204,25.716133117675795,119.34976959228517,304080,花匠铁板烧,其他美食,http://img1.mwfile.cn/Files/201704/1812/1492488324475.jpg?ID=2724084!/fwfh/240x180
新保路18号正荣财富中心1#座三层3008号商铺,,正荣财富中心店,10117,26.016611,119.218368,151736,蛙舍·海鲜牛蛙,香锅,https://m.mwfile.cn/mm1006/image/20181228/103047_64f9df3bd6.jpg!/fwfh/240x180
永泰县樟城镇龙峰路龙翔大厦二层店面,,龙峰路店,42586,25.8632753117,118.9411520608,116223,醉得意,其他美食,http://img1.mwfile.cn/Files/201511/1710/1447726455784.jpg?ID=1453003
上街镇国宾大道永嘉天地三楼3003商铺,,永嘉天地店,9589,26.06894,119.20069,134575,优蛙工坊,美食,http://img1.mwfile.cn/webpic/201709/1416/59ba442e570d9.jpg
福州市平潭潭城镇西航路海滨城二期C区8号楼一层105,,海滨店,81488,25.494648594,119.7941734514,191777,大喜牛潮汕牛肉火锅,火锅,http://img3.mwfile.cn/oa/upload/201603/2210/56f0ae6a25c55.jpg
福建省福州市长乐区郑和中路91号,,长乐店,25083,25.957750456061742,119.51126754283905,283697,龍坝子,火锅,https://m.mwfile.cn/mm1013/image/20181022/155527_0d1b9d613d.jpg!/fwfh/240x180
福建省福州市闽侯县横街与昙石山大道交汇处(县交巡警大队正对面),,甘蔗万家店,17648,26.145641326904297,119.13848876953122,303788,醉得意,家常菜,https://m.mwfile.cn/mm1013/image/20180419/171447_ec88639df3.jpg!/fwfh/240x180
福州市福清市利嘉中心1号楼,,利嘉店,40484,25.71389336109626,119.3522113058658,307000,忘川园里大粤家,火锅,https://m.mwfile.cn/mm1013/image/20181229/210613_86f3c2d2ad.jpg!/fwfh/240x180
乌龙江中大道正荣广场3楼,,正荣广场店,10011,26.018038,119.218449,170934,海底诱惑重庆老火锅,四川火锅,http://img3.mwfile.cn/oa/upload/201705/0811/590fe030a79e9.jpg
福州闽侯上街永嘉天地1号门二层,,福州永嘉餐厅,9560,26.071629416,119.2008358974,266485,豪客来,西餐,http://img1.mwfile.cn/Files/201412/2219/1419246937461.jpg?ID=194845
侨荣城北大门8号楼106店面,,侨荣城店,40269,25.715243,119.347209,206634,食膳潮牛潮汕鲜牛火锅,火锅,https://m.mwfile.cn/mm1003/image/20180109/180230_2824078f19.jpg
儒江大道东方·名城62号楼(原两岸咖啡),,东方名城店,11595,26.019641,119.395194,226569,蜀都丰.手工水煮活鱼,川菜/家常菜,http://img3.mwfile.cn/oa/upload/201710/2220/59ec88ff078ba.jpg
青沪路1号闽侯县人民医院商铺一层沿街11，12，13店面,,青口店,21247,25.89725,119.375876,245342,蜀都丰·手工水煮活鱼,四川火锅,http://img3.mwfile.cn/oa/upload/201710/2220/59ec88d7cab6f.jpg
其他地区福和路音西街道音西村裕荣汇购物广场,,裕荣汇店,39724,25.720782,119.352117,202789,四道菜,私房菜,http://img1.mwfile.cn/Files/201509/1515/1442303602200.jpg?ID=1232111
清昌大道音西街道侨荣城2栋110号,,福清店,40522,25.712889,119.346673,203304,福清蜀都丰,美食,https://m.mwfile.cn/mm1013/image/20171219/095716_be5a25d8c4.jpg
福州市连江县凤城镇金安西路2龙之国际商业广场一层5号楼,,龙之国际店,28919,26.211957,119.542447,230725,蜀都丰,川菜/家常菜,http://img3.mwfile.cn/oa/upload/201710/2220/59ec88ff078ba.jpg
福建省福州市长乐市阳光花园23-27号店（人民大会堂对面）,,长乐店,24557,25.954312,119.502655,203046,凡塔斯,西餐,https://m.mwfile.cn/mm1013/image/20180928/142606_7f6a16e4c7.jpg
仓山区城门镇闽江世纪城金源购物中心3楼,,仓山店,8411,26.02365,119.358813,149686,糖小排,私房菜,http://img3.mwfile.cn/oa/upload/201612/0416/5843d56770f27.jpg
其他地区清昌大道105号万达广场3F,,福清万达店,40279,25.71549,119.350056,140816,四道菜,中餐,http://img1.mwfile.cn/Files/201509/1515/1442303602200.jpg?ID=1232111
福建省福州市长乐区金峰镇星光路46号,,金峰店,35002,25.981818,119.631267,285144,黄鹤楼,西餐,https://m.mwfile.cn/mm1013/image/20181026/121729_3df70774da.jpg!/fwfh/240x180
浦上大道仓山万达3楼电影院旁,,福州仓山万达店,4972,26.035048,119.273077,199965,西贝莜面村,西北菜,http://img1.mwfile.cn/Files/201501/2215/1421913156239.jpg?ID=276576
鳌峰路金融街8号万达广场3楼17-18号世纪联华楼上,,台江万达店,5186,26.0528,119.342444,46353,匠和风精致料理,日本料理,http://img1.mwfile.cn/Files/201505/2717/1432719910328.jpg?ID=761461
台江区金融街万达3楼,,金融街万达,5207,26.051961,119.342186,98618,大丰收鱼庄,火锅,http://img1.mwfile.cn/Files/201504/0311/1428030159317.jpg?ID=530248
台江区鳌峰路金融街8号万达广场3楼3-55号,,台江万达店,5239,26.05255,119.3429,25614,东北风,东北菜,http://img1.mwfile.cn/Files/201511/1416/1447489251531.jpg?ID=1445703
晋安区坂中路6号泰禾城市广场6楼318室,,五四北泰禾广场店,7779,26.139488,119.32536,47455,越城记黑鱼煲,鱼火锅,http://img1.mwfile.cn/Files/201506/0810/1433731258635.jpg?ID=811035
晋安区鼓山镇浦乾路102号,,鼓山店,5905,26.068903,119.35528,71714,天朋手,私房菜,http://img1.mwfile.cn/Files/201507/0910/1436410621314.jpg?ID=950504
五四北秀峰路泰禾广场5楼,,五四泰禾店,7781,26.13952,119.325327,123614,漫斯塔披萨牛排自助餐厅,西餐,http://img1.mwfile.cn/Files/201512/2720/1451217635836.png?ID=1601635
闽侯县闽侯永嘉天地4楼,,永嘉天地店,9578,26.069693,119.200745,136676,大丰收鱼庄,中餐,http://img1.mwfile.cn/Files/201504/0311/1428030159317.jpg?ID=530248
闽侯县马保路正荣广场,,正荣财富中心店,9998,26.018616,119.218105,204774,半天妖烤鱼,烤鱼,https://m.mwfile.cn/mm1013/image/20171226/202626_cf59d6b0df.jpg
晋安区五四北泰禾5楼,,泰禾店,7818,26.139703,119.325802,127326,小猪小牛,烧烤,http://img1.mwfile.cn/Files/201511/1318/1447412266430.jpg?ID=1442859
福州市连江县凤城镇万星广场商业街A区2号楼5层,,万星广场店,29555,26.211781,119.550035,240210,香恋月半湾,美食,https://m.mwfile.cn/mm1013/image/20180620/093313_42b4b1da57.jpg!/fwfh/240x180
